,ENTIDAD,A?O,MES,TEMPERATURA_PROMEDIO,TEMPERATURA_MAXIMA,TEMPERATURA_MINIMA
6469,AMOTAPE,2018,FEBRERO,15.50000000,22.90000000,8.10000000
6470,COLAN,2018,FEBRERO,19.90000000,26.20000000,13.50000000
6471,EL ARENAL,2018,FEBRERO,26.10000000,32.40000000,19.90000000
6472,LA HUACA,2018,FEBRERO,18.00000000,24.80000000,11.30000000
6473,TAMARINDO,2018,FEBRERO,26.20000000,33.10000000,19.30000000
6474,VICHAYAL,2018,FEBRERO,24.70000000,32.00000000,17.50000000
6475,CHULUCANAS,2018,FEBRERO,14.80000000,23.00000000,6.50000000
6476,BUENOS AIRES,2018,FEBRERO,17.00000000,23.90000000,10.10000000
6477,CHALACO,2018,FEBRERO,15.90000000,24.90000000,6.80000000
6478,LA MATANZA,2018,FEBRERO,17.40000000,26.10000000,8.70000000
6479,MORROPON,2018,FEBRERO,24.40000000,32.30000000,16.50000000
6480,SALITRAL,2018,FEBRERO,16.70000000,25.00000000,8.40000000
6481,SAN JUAN DE BIGOTE,2018,FEBRERO,19.50000000,28.20000000,10.70000000
6482,SANTA CATALINA DE MOSSA,2018,FEBRERO,13.80000000,22.80000000,4.70000000
6483,SANTO DOMINGO,2018,FEBRERO,19.20000000,28.20000000,10.20000000
6484,YAMANGO,2018,FEBRERO,22.10000000,30.90000000,13.20000000
6485,HUANCABAMBA,2018,FEBRERO,24.70000000,32.80000000,16.50000000
6486,CANCHAQUE,2018,FEBRERO,18.60000000,25.60000000,11.70000000
6487,EL CARMEN DE LA FRONTERA,2018,FEBRERO,23.10000000,30.30000000,16.00000000
6488,HUARMACA,2018,FEBRERO,17.00000000,25.20000000,8.90000000
6489,LALAQUIZ,2018,FEBRERO,18.50000000,26.30000000,10.80000000
6490,SAN MIGUEL DE EL FAIQUE,2018,FEBRERO,26.40000000,31.50000000,21.20000000
6491,SONDOR,2018,FEBRERO,21.90000000,28.40000000,15.50000000
6492,SONDORILLO,2018,FEBRERO,22.40000000,30.70000000,14.10000000
6493,AYABACA,2018,FEBRERO,16.40000000,24.60000000,8.20000000
6494,FRIAS,2018,FEBRERO,25.80000000,30.90000000,20.80000000
6495,JILILI,2018,FEBRERO,22.00000000,27.90000000,16.10000000
6496,LAGUNAS,2018,FEBRERO,14.40000000,24.00000000,4.70000000
6497,MONTERO,2018,FEBRERO,21.30000000,27.20000000,15.40000000
6498,PACAIPAMPA,2018,FEBRERO,25.50000000,32.30000000,18.70000000
6499,PAIMAS,2018,FEBRERO,15.80000000,24.20000000,7.30000000
6500,SAPILLICA,2018,FEBRERO,19.30000000,26.80000000,11.70000000
6501,PAITA,2018,MARZO,18.80000000,29.50000000,8.00000000
6502,AMOTAPE,2018,MARZO,16.60000000,23.70000000,9.60000000
6503,COLAN,2018,MARZO,20.70000000,28.20000000,13.10000000
6504,EL ARENAL,2018,MARZO,27.50000000,34.70000000,20.40000000
6505,LA HUACA,2018,MARZO,20.50000000,28.30000000,12.80000000
6506,TAMARINDO,2018,MARZO,25.80000000,33.50000000,18.10000000
6507,VICHAYAL,2018,MARZO,26.10000000,33.40000000,18.80000000
6508,CHULUCANAS,2018,MARZO,17.00000000,26.60000000,7.30000000
6509,BUENOS AIRES,2018,MARZO,19.20000000,26.60000000,11.80000000
6510,CHALACO,2018,MARZO,18.80000000,29.20000000,8.40000000
6511,LA MATANZA,2018,MARZO,20.30000000,30.40000000,10.10000000
6512,MORROPON,2018,MARZO,25.70000000,33.60000000,17.80000000
6513,SALITRAL,2018,MARZO,18.50000000,27.60000000,9.30000000
6514,SAN JUAN DE BIGOTE,2018,MARZO,21.10000000,31.70000000,10.40000000
6515,SANTA CATALINA DE MOSSA,2018,MARZO,15.50000000,25.20000000,5.90000000
6516,SANTO DOMINGO,2018,MARZO,21.80000000,31.80000000,11.80000000
6517,YAMANGO,2018,MARZO,24.60000000,33.60000000,15.70000000
6518,HUANCABAMBA,2018,MARZO,24.60000000,34.60000000,14.50000000
6519,CANCHAQUE,2018,MARZO,21.50000000,29.40000000,13.60000000
6520,EL CARMEN DE LA FRONTERA,2018,MARZO,24.90000000,32.20000000,17.60000000
6521,HUARMACA,2018,MARZO,19.10000000,27.50000000,10.60000000
6522,LALAQUIZ,2018,MARZO,21.00000000,29.70000000,12.20000000
6523,SAN MIGUEL DE EL FAIQUE,2018,MARZO,26.70000000,32.40000000,21.10000000
6524,SONDOR,2018,MARZO,23.70000000,31.30000000,16.10000000
6525,SONDORILLO,2018,MARZO,23.00000000,33.10000000,13.00000000
6526,AYABACA,2018,MARZO,19.20000000,28.90000000,9.50000000
6527,FRIAS,2018,MARZO,27.50000000,33.00000000,21.90000000
6528,JILILI,2018,MARZO,23.90000000,30.20000000,17.60000000
6529,LAGUNAS,2018,MARZO,16.40000000,26.20000000,6.50000000
6530,MONTERO,2018,MARZO,22.80000000,28.80000000,16.80000000
6531,PACAIPAMPA,2018,MARZO,26.30000000,33.60000000,18.90000000
6532,PAIMAS,2018,MARZO,18.10000000,29.00000000,7.20000000
6533,SAPILLICA,2018,MARZO,21.20000000,29.80000000,12.60000000
6534,PAITA,2018,ABRIL,19.90000000,30.20000000,9.60000000
6535,AMOTAPE,2018,ABRIL,20.40000000,28.50000000,12.40000000
6536,COLAN,2018,ABRIL,22.90000000,30.50000000,15.30000000
6537,EL ARENAL,2018,ABRIL,28.50000000,35.70000000,21.30000000
6538,LA HUACA,2018,ABRIL,22.20000000,29.90000000,14.50000000
6539,TAMARINDO,2018,ABRIL,25.80000000,33.50000000,18.10000000
6540,VICHAYAL,2018,ABRIL,26.50000000,33.10000000,19.80000000
6541,CHULUCANAS,2018,ABRIL,20.40000000,30.30000000,10.50000000
6542,BUENOS AIRES,2018,ABRIL,19.30000000,26.20000000,12.40000000
6543,CHALACO,2018,ABRIL,20.40000000,30.90000000,9.80000000
6544,LA MATANZA,2018,ABRIL,21.30000000,30.80000000,11.70000000
6545,MORROPON,2018,ABRIL,26.50000000,34.10000000,18.90000000
6546,SALITRAL,2018,ABRIL,19.50000000,27.80000000,11.20000000
6547,SAN JUAN DE BIGOTE,2018,ABRIL,22.40000000,32.40000000,12.30000000
6548,SANTA CATALINA DE MOSSA,2018,ABRIL,16.00000000,24.90000000,7.10000000
6549,SANTO DOMINGO,2018,ABRIL,22.90000000,32.60000000,13.20000000
6550,YAMANGO,2018,ABRIL,25.00000000,33.60000000,16.40000000
6551,HUANCABAMBA,2018,ABRIL,25.40000000,35.10000000,15.70000000
6552,CANCHAQUE,2018,ABRIL,21.90000000,29.30000000,14.50000000
6553,EL CARMEN DE LA FRONTERA,2018,ABRIL,24.90000000,32.00000000,17.80000000
6554,HUARMACA,2018,ABRIL,19.30000000,27.20000000,11.40000000
6555,LALAQUIZ,2018,ABRIL,22.30000000,30.70000000,13.90000000
6556,SAN MIGUEL DE EL FAIQUE,2018,ABRIL,28.00000000,33.80000000,22.30000000
6557,SONDOR,2018,ABRIL,24.10000000,31.30000000,16.90000000
6558,SONDORILLO,2018,ABRIL,25.10000000,35.10000000,15.00000000
6559,AYABACA,2018,ABRIL,22.70000000,33.20000000,12.30000000
6560,FRIAS,2018,ABRIL,28.30000000,33.70000000,22.80000000
6561,JILILI,2018,ABRIL,24.50000000,30.50000000,18.40000000
6562,LAGUNAS,2018,ABRIL,16.40000000,25.10000000,7.80000000
6563,MONTERO,2018,ABRIL,23.00000000,28.80000000,17.20000000
6564,PACAIPAMPA,2018,ABRIL,27.70000000,35.10000000,20.40000000
6565,PAIMAS,2018,ABRIL,19.30000000,29.70000000,8.90000000
6566,SAPILLICA,2018,ABRIL,22.90000000,31.40000000,14.30000000
6567,PAITA,2018,MAYO,21.90000000,30.90000000,12.90000000
6568,AMOTAPE,2018,MAYO,20.50000000,27.90000000,13.10000000
6569,COLAN,2018,MAYO,24.80000000,32.20000000,17.40000000
6570,EL ARENAL,2018,MAYO,28.90000000,35.10000000,22.60000000
6571,LA HUACA,2018,MAYO,27.40000000,34.90000000,19.80000000
6572,TAMARINDO,2018,MAYO,28.70000000,35.10000000,22.30000000
6573,VICHAYAL,2018,MAYO,26.90000000,33.20000000,20.60000000
6574,CHULUCANAS,2018,MAYO,24.70000000,34.70000000,14.70000000
6575,BUENOS AIRES,2018,MAYO,20.30000000,27.30000000,13.30000000
6576,CHALACO,2018,MAYO,23.40000000,33.30000000,13.60000000
6577,LA MATANZA,2018,MAYO,22.80000000,31.70000000,14.00000000
6578,MORROPON,2018,MAYO,27.10000000,34.10000000,20.00000000
6579,SALITRAL,2018,MAYO,20.40000000,28.70000000,12.20000000
6580,SAN JUAN DE BIGOTE,2018,MAYO,24.80000000,33.60000000,16.00000000
6581,SANTA CATALINA DE MOSSA,2018,MAYO,16.90000000,25.40000000,8.50000000
6582,SANTO DOMINGO,2018,MAYO,24.10000000,32.90000000,15.30000000
6583,YAMANGO,2018,MAYO,24.00000000,31.30000000,16.70000000
6584,HUANCABAMBA,2018,MAYO,28.60000000,36.70000000,20.40000000
6585,CANCHAQUE,2018,MAYO,26.10000000,33.00000000,19.20000000
6586,EL CARMEN DE LA FRONTERA,2018,MAYO,26.60000000,33.30000000,19.80000000
6587,HUARMACA,2018,MAYO,20.10000000,27.80000000,12.40000000
6588,LALAQUIZ,2018,MAYO,23.70000000,31.70000000,15.70000000
6589,SAN MIGUEL DE EL FAIQUE,2018,MAYO,28.50000000,33.70000000,23.30000000
6590,SONDOR,2018,MAYO,26.80000000,33.70000000,19.90000000
6591,SONDORILLO,2018,MAYO,28.20000000,37.50000000,18.90000000
6592,AYABACA,2018,MAYO,25.40000000,35.90000000,14.90000000
6593,FRIAS,2018,MAYO,29.30000000,34.70000000,23.90000000
6594,JILILI,2018,MAYO,28.00000000,33.50000000,22.50000000
6595,LAGUNAS,2018,MAYO,17.60000000,26.30000000,8.80000000
6596,MONTERO,2018,MAYO,25.10000000,30.80000000,19.30000000
6597,PACAIPAMPA,2018,MAYO,28.10000000,34.60000000,21.60000000
6598,PAIMAS,2018,MAYO,21.90000000,31.10000000,12.70000000
6599,SAPILLICA,2018,MAYO,25.40000000,33.50000000,17.30000000
6600,PAITA,2018,JUNIO,21.30000000,28.20000000,14.30000000
6601,AMOTAPE,2018,JUNIO,24.30000000,32.10000000,16.40000000
6602,COLAN,2018,JUNIO,26.90000000,33.10000000,20.70000000
6603,EL ARENAL,2018,JUNIO,28.80000000,34.40000000,23.20000000
6604,LA HUACA,2018,JUNIO,29.40000000,36.10000000,22.70000000
6605,TAMARINDO,2018,JUNIO,28.40000000,33.70000000,23.10000000
6606,VICHAYAL,2018,JUNIO,25.80000000,31.20000000,20.40000000
6607,CHULUCANAS,2018,JUNIO,26.70000000,35.20000000,18.10000000
6608,BUENOS AIRES,2018,JUNIO,19.60000000,25.20000000,14.00000000
6609,CHALACO,2018,JUNIO,24.50000000,32.80000000,16.20000000
6610,LA MATANZA,2018,JUNIO,21.40000000,28.20000000,14.50000000
6611,MORROPON,2018,JUNIO,26.00000000,32.00000000,20.00000000
6612,SALITRAL,2018,JUNIO,20.70000000,27.10000000,14.30000000
6613,SAN JUAN DE BIGOTE,2018,JUNIO,23.80000000,30.60000000,17.10000000
6614,SANTA CATALINA DE MOSSA,2018,JUNIO,16.70000000,23.60000000,9.80000000
6615,SANTO DOMINGO,2018,JUNIO,22.70000000,29.40000000,16.00000000
6616,YAMANGO,2018,JUNIO,23.20000000,29.30000000,17.00000000
6617,HUANCABAMBA,2018,JUNIO,29.30000000,35.10000000,23.50000000
6618,CANCHAQUE,2018,JUNIO,27.80000000,34.60000000,20.90000000
6619,EL CARMEN DE LA FRONTERA,2018,JUNIO,24.10000000,30.20000000,18.00000000
6620,HUARMACA,2018,JUNIO,20.40000000,26.80000000,14.00000000
6621,LALAQUIZ,2018,JUNIO,22.00000000,28.50000000,15.50000000
6622,SAN MIGUEL DE EL FAIQUE,2018,JUNIO,29.20000000,33.30000000,25.20000000
6623,SONDOR,2018,JUNIO,27.40000000,33.70000000,21.10000000
6624,SONDORILLO,2018,JUNIO,29.00000000,37.00000000,23.70000000
6625,AYABACA,2018,JUNIO,30.00000000,38.60000000,21.40000000
6626,FRIAS,2018,JUNIO,29.00000000,34.30000000,23.70000000
6627,JILILI,2018,JUNIO,29.30000000,35.00000000,23.70000000
6628,LAGUNAS,2018,JUNIO,17.00000000,23.20000000,10.80000000
6629,MONTERO,2018,JUNIO,25.70000000,30.90000000,20.40000000
6630,PACAIPAMPA,2018,JUNIO,28.20000000,33.90000000,22.50000000
6631,PAIMAS,2018,JUNIO,21.00000000,27.70000000,14.30000000
6632,SAPILLICA,2018,JUNIO,26.40000000,33.30000000,19.50000000
6633,PAITA,2018,JULIO,20.50000000,27.90000000,13.10000000
6634,AMOTAPE,2018,JULIO,28.60000000,35.60000000,21.60000000
6635,COLAN,2018,JULIO,29.90000000,35.70000000,24.00000000
6636,EL ARENAL,2018,JULIO,29.00000000,34.90000000,23.00000000
6637,LA HUACA,2018,JULIO,28.70000000,35.40000000,22.10000000
6638,TAMARINDO,2018,JULIO,29.50000000,35.40000000,23.50000000
6639,VICHAYAL,2018,JULIO,26.00000000,32.20000000,19.90000000
6640,CHULUCANAS,2018,JULIO,25.60000000,32.80000000,18.40000000
6641,BUENOS AIRES,2018,JULIO,19.00000000,25.20000000,12.80000000
6642,CHALACO,2018,JULIO,23.60000000,31.50000000,15.60000000
6643,LA MATANZA,2018,JULIO,20.70000000,27.90000000,13.50000000
6644,MORROPON,2018,JULIO,26.50000000,33.30000000,19.70000000
6645,SALITRAL,2018,JULIO,21.00000000,28.00000000,14.00000000
6646,SAN JUAN DE BIGOTE,2018,JULIO,23.30000000,30.50000000,16.20000000
6647,SANTA CATALINA DE MOSSA,2018,JULIO,16.20000000,23.70000000,8.80000000
6648,SANTO DOMINGO,2018,JULIO,22.20000000,29.40000000,15.00000000
6649,YAMANGO,2018,JULIO,23.10000000,30.50000000,15.70000000
6650,HUANCABAMBA,2018,JULIO,29.00000000,34.80000000,23.10000000
6651,CANCHAQUE,2018,JULIO,28.10000000,35.90000000,20.30000000
6652,EL CARMEN DE LA FRONTERA,2018,JULIO,24.50000000,31.00000000,18.00000000
6653,HUARMACA,2018,JULIO,19.50000000,27.10000000,11.90000000
6654,LALAQUIZ,2018,JULIO,22.00000000,29.20000000,14.90000000
6655,SAN MIGUEL DE EL FAIQUE,2018,JULIO,29.90000000,34.50000000,25.20000000
6656,SONDOR,2018,JULIO,27.40000000,34.30000000,20.60000000
6657,SONDORILLO,2018,JULIO,30.90000000,37.40000000,24.40000000
6658,AYABACA,2018,JULIO,30.80000000,38.10000000,23.50000000
6659,FRIAS,2018,JULIO,29.40000000,35.20000000,23.60000000
6660,JILILI,2018,JULIO,30.00000000,36.40000000,23.70000000
6661,LAGUNAS,2018,JULIO,16.60000000,24.90000000,8.30000000
6662,MONTERO,2018,JULIO,25.30000000,30.90000000,19.60000000
6663,PACAIPAMPA,2018,JULIO,28.80000000,35.10000000,22.50000000
6664,PAIMAS,2018,JULIO,20.50000000,27.70000000,13.30000000
6665,SAPILLICA,2018,JULIO,26.50000000,33.30000000,19.70000000
6666,PAITA,2018,AGOSTO,20.40000000,27.40000000,13.50000000
6667,AMOTAPE,2018,AGOSTO,29.60000000,36.20000000,22.90000000
6668,COLAN,2018,AGOSTO,29.90000000,35.20000000,24.70000000
6669,EL ARENAL,2018,AGOSTO,28.40000000,34.10000000,22.60000000
6670,LA HUACA,2018,AGOSTO,28.70000000,35.30000000,22.00000000
6671,TAMARINDO,2018,AGOSTO,28.40000000,34.20000000,22.60000000
6672,VICHAYAL,2018,AGOSTO,25.70000000,31.30000000,20.10000000
6673,CHULUCANAS,2018,AGOSTO,24.70000000,31.80000000,17.60000000
6674,BUENOS AIRES,2018,AGOSTO,18.20000000,23.80000000,12.50000000
6675,CHALACO,2018,AGOSTO,23.30000000,31.20000000,15.40000000
6676,LA MATANZA,2018,AGOSTO,20.40000000,27.20000000,13.50000000
6677,MORROPON,2018,AGOSTO,25.20000000,31.10000000,19.20000000
6678,SALITRAL,2018,AGOSTO,20.70000000,27.10000000,14.30000000
6679,SAN JUAN DE BIGOTE,2018,AGOSTO,22.80000000,29.40000000,16.10000000
6680,SANTA CATALINA DE MOSSA,2018,AGOSTO,15.80000000,22.30000000,9.40000000
6681,SANTO DOMINGO,2018,AGOSTO,21.90000000,28.80000000,15.10000000
6682,YAMANGO,2018,AGOSTO,21.90000000,28.00000000,15.80000000
6683,HUANCABAMBA,2018,AGOSTO,28.40000000,34.10000000,22.60000000
6684,CANCHAQUE,2018,AGOSTO,28.60000000,36.30000000,20.90000000
6685,EL CARMEN DE LA FRONTERA,2018,AGOSTO,24.70000000,30.80000000,18.50000000
6686,HUARMACA,2018,AGOSTO,19.00000000,25.70000000,12.40000000
6687,LALAQUIZ,2018,AGOSTO,22.00000000,28.40000000,15.50000000
6688,SAN MIGUEL DE EL FAIQUE,2018,AGOSTO,29.60000000,34.40000000,24.90000000
6689,SONDOR,2018,AGOSTO,27.00000000,33.50000000,20.60000000
6690,SONDORILLO,2018,AGOSTO,29.70000000,35.70000000,23.70000000
6691,AYABACA,2018,AGOSTO,29.40000000,35.90000000,22.90000000
6692,FRIAS,2018,AGOSTO,28.50000000,33.80000000,23.10000000
6693,JILILI,2018,AGOSTO,30.10000000,36.30000000,23.90000000
6694,LAGUNAS,2018,AGOSTO,16.60000000,23.50000000,9.60000000
6695,MONTERO,2018,AGOSTO,24.50000000,29.80000000,19.20000000
6696,PACAIPAMPA,2018,AGOSTO,28.30000000,34.40000000,22.20000000
6697,PAIMAS,2018,AGOSTO,19.90000000,26.80000000,12.90000000
6698,SAPILLICA,2018,AGOSTO,26.10000000,32.50000000,19.60000000
6699,PAITA,2018,SEPTIEMBRE,19.90000000,25.90000000,13.90000000
6700,AMOTAPE,2018,SEPTIEMBRE,27.20000000,34.70000000,19.80000000
6701,COLAN,2018,SEPTIEMBRE,29.30000000,34.60000000,24.00000000
6702,EL ARENAL,2018,SEPTIEMBRE,28.40000000,33.80000000,23.00000000
6703,LA HUACA,2018,SEPTIEMBRE,24.70000000,29.60000000,19.80000000
6704,TAMARINDO,2018,SEPTIEMBRE,28.40000000,34.10000000,22.60000000
6705,VICHAYAL,2018,SEPTIEMBRE,25.80000000,31.20000000,20.30000000
6706,CHULUCANAS,2018,SEPTIEMBRE,22.60000000,29.60000000,15.60000000
6707,BUENOS AIRES,2018,SEPTIEMBRE,18.70000000,24.40000000,13.10000000
6708,CHALACO,2018,SEPTIEMBRE,21.00000000,27.70000000,14.20000000
6709,LA MATANZA,2018,SEPTIEMBRE,20.20000000,26.70000000,13.70000000
6710,MORROPON,2018,SEPTIEMBRE,25.40000000,31.40000000,19.30000000
6711,SALITRAL,2018,SEPTIEMBRE,20.90000000,27.20000000,14.60000000
6712,SAN JUAN DE BIGOTE,2018,SEPTIEMBRE,22.60000000,28.80000000,16.40000000
6713,SANTA CATALINA DE MOSSA,2018,SEPTIEMBRE,16.20000000,22.70000000,9.80000000
6714,SANTO DOMINGO,2018,SEPTIEMBRE,21.90000000,28.60000000,15.10000000
6715,YAMANGO,2018,SEPTIEMBRE,21.80000000,27.90000000,15.70000000
6716,HUANCABAMBA,2018,SEPTIEMBRE,28.20000000,33.60000000,22.80000000
6717,CANCHAQUE,2018,SEPTIEMBRE,25.90000000,31.30000000,20.50000000
6718,EL CARMEN DE LA FRONTERA,2018,SEPTIEMBRE,24.80000000,30.90000000,18.70000000
6719,HUARMACA,2018,SEPTIEMBRE,19.60000000,26.30000000,12.90000000
6720,LALAQUIZ,2018,SEPTIEMBRE,21.60000000,27.80000000,15.50000000
6721,SAN MIGUEL DE EL FAIQUE,2018,SEPTIEMBRE,29.00000000,33.80000000,24.30000000
6722,SONDOR,2018,SEPTIEMBRE,26.50000000,32.20000000,20.70000000
6723,SONDORILLO,2018,SEPTIEMBRE,29.00000000,34.60000000,23.50000000
6724,AYABACA,2018,SEPTIEMBRE,29.00000000,35.90000000,22.10000000
6725,FRIAS,2018,SEPTIEMBRE,28.60000000,33.60000000,23.60000000
6726,JILILI,2018,SEPTIEMBRE,28.60000000,33.80000000,23.30000000
6727,LAGUNAS,2018,SEPTIEMBRE,17.10000000,24.20000000,9.90000000
6728,MONTERO,2018,SEPTIEMBRE,25.00000000,30.30000000,19.70000000
6729,PACAIPAMPA,2018,SEPTIEMBRE,28.20000000,33.80000000,22.50000000
6730,PAIMAS,2018,SEPTIEMBRE,19.30000000,25.20000000,13.40000000
6731,SAPILLICA,2018,SEPTIEMBRE,25.00000000,31.10000000,18.90000000
6732,PAITA,2018,OCTUBRE,18.50000000,25.10000000,12.00000000
6733,AMOTAPE,2018,OCTUBRE,21.60000000,28.20000000,15.00000000
6734,COLAN,2018,OCTUBRE,25.70000000,31.30000000,20.00000000
6735,EL ARENAL,2018,OCTUBRE,27.40000000,32.50000000,22.40000000
6736,LA HUACA,2018,OCTUBRE,21.50000000,26.90000000,16.00000000
6737,TAMARINDO,2018,OCTUBRE,27.80000000,33.40000000,22.30000000
6738,VICHAYAL,2018,OCTUBRE,25.30000000,30.50000000,20.10000000
6739,CHULUCANAS,2018,OCTUBRE,18.70000000,26.00000000,11.50000000
6740,BUENOS AIRES,2018,OCTUBRE,18.00000000,23.40000000,12.70000000
6741,CHALACO,2018,OCTUBRE,18.70000000,26.30000000,11.10000000
6742,LA MATANZA,2018,OCTUBRE,19.70000000,26.30000000,13.10000000
6743,MORROPON,2018,OCTUBRE,25.00000000,31.00000000,19.10000000
6744,SALITRAL,2018,OCTUBRE,19.80000000,26.00000000,13.70000000
6745,SAN JUAN DE BIGOTE,2018,OCTUBRE,21.60000000,28.10000000,15.10000000
6746,SANTA CATALINA DE MOSSA,2018,OCTUBRE,15.50000000,21.90000000,9.10000000
6747,SANTO DOMINGO,2018,OCTUBRE,21.30000000,28.30000000,14.40000000
6748,YAMANGO,2018,OCTUBRE,21.80000000,28.00000000,15.60000000
6749,HUANCABAMBA,2018,OCTUBRE,27.50000000,33.00000000,21.90000000
6750,CANCHAQUE,2018,OCTUBRE,22.10000000,27.50000000,16.70000000
6751,EL CARMEN DE LA FRONTERA,2018,OCTUBRE,24.60000000,30.20000000,19.00000000
6752,HUARMACA,2018,OCTUBRE,18.70000000,25.20000000,12.10000000
6753,LALAQUIZ,2018,OCTUBRE,20.30000000,25.90000000,14.70000000
6754,SAN MIGUEL DE EL FAIQUE,2018,OCTUBRE,28.20000000,33.00000000,23.50000000
6755,SONDOR,2018,OCTUBRE,23.90000000,29.20000000,18.70000000
6756,SONDORILLO,2018,OCTUBRE,27.80000000,33.90000000,21.70000000
6757,AYABACA,2018,OCTUBRE,23.30000000,30.30000000,16.40000000
6758,FRIAS,2018,OCTUBRE,27.90000000,32.50000000,23.30000000
6759,JILILI,2018,OCTUBRE,24.90000000,29.70000000,20.00000000
6760,LAGUNAS,2018,OCTUBRE,16.50000000,23.00000000,9.90000000
6761,MONTERO,2018,OCTUBRE,23.40000000,28.10000000,18.60000000
6762,PACAIPAMPA,2018,OCTUBRE,27.30000000,32.80000000,21.90000000
6763,PAIMAS,2018,OCTUBRE,17.80000000,24.60000000,11.00000000
6764,SAPILLICA,2018,OCTUBRE,22.50000000,28.70000000,16.40000000
6765,PAITA,2018,NOVIEMBRE,14.70000000,23.10000000,6.20000000
6766,AMOTAPE,2018,NOVIEMBRE,17.10000000,24.30000000,10.00000000
6767,COLAN,2018,NOVIEMBRE,22.10000000,28.50000000,15.70000000
6768,EL ARENAL,2018,NOVIEMBRE,26.00000000,31.40000000,20.70000000
6769,LA HUACA,2018,NOVIEMBRE,15.50000000,22.40000000,8.60000000
6770,TAMARINDO,2018,NOVIEMBRE,26.50000000,32.80000000,20.20000000
6771,VICHAYAL,2018,NOVIEMBRE,24.70000000,30.40000000,19.00000000
6772,CHULUCANAS,2018,NOVIEMBRE,13.30000000,22.60000000,4.00000000
6773,BUENOS AIRES,2018,NOVIEMBRE,16.00000000,22.50000000,9.60000000
6774,CHALACO,2018,NOVIEMBRE,14.00000000,23.70000000,4.30000000
6775,LA MATANZA,2018,NOVIEMBRE,16.40000000,24.50000000,8.30000000
6776,MORROPON,2018,NOVIEMBRE,24.20000000,30.90000000,17.50000000
6777,SALITRAL,2018,NOVIEMBRE,17.10000000,24.10000000,10.00000000
6778,SAN JUAN DE BIGOTE,2018,NOVIEMBRE,18.60000000,26.50000000,10.60000000
6779,SANTA CATALINA DE MOSSA,2018,NOVIEMBRE,13.50000000,21.00000000,5.90000000
6780,SANTO DOMINGO,2018,NOVIEMBRE,18.60000000,26.90000000,10.40000000
6781,YAMANGO,2018,NOVIEMBRE,20.60000000,27.50000000,13.70000000
6782,HUANCABAMBA,2018,NOVIEMBRE,24.90000000,32.20000000,17.50000000
6783,CANCHAQUE,2018,NOVIEMBRE,16.30000000,23.00000000,9.60000000
6784,EL CARMEN DE LA FRONTERA,2018,NOVIEMBRE,23.20000000,29.40000000,17.00000000
6785,HUARMACA,2018,NOVIEMBRE,16.80000000,24.00000000,9.60000000
6786,LALAQUIZ,2018,NOVIEMBRE,17.60000000,24.70000000,10.40000000
6787,SAN MIGUEL DE EL FAIQUE,2018,NOVIEMBRE,26.90000000,31.90000000,21.80000000
6788,SONDOR,2018,NOVIEMBRE,19.90000000,26.20000000,13.60000000
6789,SONDORILLO,2018,NOVIEMBRE,23.60000000,31.90000000,15.40000000
6790,AYABACA,2018,NOVIEMBRE,17.80000000,26.80000000,8.70000000
6791,FRIAS,2018,NOVIEMBRE,26.20000000,30.60000000,21.70000000
6792,JILILI,2018,NOVIEMBRE,19.40000000,25.20000000,13.70000000
6793,LAGUNAS,2018,NOVIEMBRE,14.40000000,22.20000000,6.50000000
6794,MONTERO,2018,NOVIEMBRE,21.10000000,26.00000000,16.10000000
6795,PACAIPAMPA,2018,NOVIEMBRE,25.40000000,31.10000000,19.80000000
6796,PAIMAS,2018,NOVIEMBRE,14.30000000,23.00000000,5.50000000
6797,SAPILLICA,2018,NOVIEMBRE,18.70000000,26.10000000,11.30000000
6798,PAITA,2018,DICIEMBRE,12.70000000,21.70000000,3.80000000
6799,AMOTAPE,2018,DICIEMBRE,13.80000000,20.00000000,7.50000000
6800,COLAN,2018,DICIEMBRE,19.20000000,25.30000000,13.00000000
6801,EL ARENAL,2018,DICIEMBRE,24.40000000,29.90000000,18.90000000
6802,LA HUACA,2018,DICIEMBRE,13.60000000,20.80000000,6.40000000
6803,TAMARINDO,2018,DICIEMBRE,25.60000000,32.70000000,18.50000000
6804,VICHAYAL,2018,DICIEMBRE,22.40000000,28.90000000,16.00000000
6805,CHULUCANAS,2018,DICIEMBRE,10.80000000,19.20000000,2.40000000
6806,BUENOS AIRES,2018,DICIEMBRE,14.90000000,22.30000000,7.50000000
6807,CHALACO,2018,DICIEMBRE,11.80000000,21.60000000,2.10000000
6808,LA MATANZA,2018,DICIEMBRE,14.50000000,23.50000000,5.50000000
6809,MORROPON,2018,DICIEMBRE,23.40000000,30.90000000,15.80000000
6810,SALITRAL,2018,DICIEMBRE,15.30000000,23.40000000,7.20000000
6811,SAN JUAN DE BIGOTE,2018,DICIEMBRE,16.60000000,25.50000000,7.70000000
6812,SANTA CATALINA DE MOSSA,2018,DICIEMBRE,12.90000000,22.00000000,3.90000000
