,ENTIDAD,A??o,Mes,Temperatura_promedio,Temperatura_maxima,Temperatura_minima
6512,MORROP?N,2018,MARZO,25.7,33.6,17.8
6513,SALITRAL,2018,MARZO,18.5,27.6,9.3
6514,SAN JUAN DE BIGOTE,2018,MARZO,21.1,31.7,10.4
6515,SANTA CATALINA DE MOSSA,2018,MARZO,15.5,25.2,5.9
6516,SANTO DOMINGO,2018,MARZO,21.8,31.8,11.8
6517,YAMANGO,2018,MARZO,24.6,33.6,15.7
6518,HUANCABAMBA,2018,MARZO,24.6,34.6,14.5
6519,CANCHAQUE,2018,MARZO,21.5,29.4,13.6
6520,EL CARMEN DE LA FRONTERA,2018,MARZO,24.9,32.2,17.6
6521,HUARMACA,2018,MARZO,19.1,27.5,10.6
6522,LALAQUIZ,2018,MARZO,21,29.7,12.2
6523,SAN MIGUEL DE EL FAIQUE,2018,MARZO,26.7,32.4,21.1
6524,SONDOR,2018,MARZO,23.7,31.3,16.1
6525,SONDORILLO,2018,MARZO,23,33.1,13
6526,AYABACA,2018,MARZO,19.2,28.9,9.5
6527,FR?AS,2018,MARZO,27.5,33,21.9
6528,JILIL?,2018,MARZO,23.9,30.2,17.6
6529,LAGUNAS,2018,MARZO,16.4,26.2,6.5
6530,MONTERO,2018,MARZO,22.8,28.8,16.8
6531,PACAIPAMPA,2018,MARZO,26.3,33.6,18.9
6532,PAIMAS,2018,MARZO,18.1,29,7.2
6533,SAPILLICA,2018,MARZO,21.2,29.8,12.6
6534,PAITA,2018,ABRIL,19.9,30.2,9.6
6535,AMOTAPE,2018,ABRIL,20.4,28.5,12.4
6536,COL?N,2018,ABRIL,22.9,30.5,15.3
6537,EL ARENAL,2018,ABRIL,28.5,35.7,21.3
6538,LA HUACA,2018,ABRIL,22.2,29.9,14.5
6539,TAMARINDO,2018,ABRIL,25.8,33.5,18.1
6540,VICHAYAL,2018,ABRIL,26.5,33.1,19.8
6541,CHULUCANAS,2018,ABRIL,20.4,30.3,10.5
6542,BUENOS AIRES,2018,ABRIL,19.3,26.2,12.4
6543,CHALACO,2018,ABRIL,20.4,30.9,9.8
6544,LA MATANZA,2018,ABRIL,21.3,30.8,11.7
6545,MORROP?N,2018,ABRIL,26.5,34.1,18.9
6546,SALITRAL,2018,ABRIL,19.5,27.8,11.2
6547,SAN JUAN DE BIGOTE,2018,ABRIL,22.4,32.4,12.3
6548,SANTA CATALINA DE MOSSA,2018,ABRIL,16,24.9,7.1
6549,SANTO DOMINGO,2018,ABRIL,22.9,32.6,13.2
6550,YAMANGO,2018,ABRIL,25,33.6,16.4
6551,HUANCABAMBA,2018,ABRIL,25.4,35.1,15.7
6552,CANCHAQUE,2018,ABRIL,21.9,29.3,14.5
6553,EL CARMEN DE LA FRONTERA,2018,ABRIL,24.9,32,17.8
6554,HUARMACA,2018,ABRIL,19.3,27.2,11.4
6555,LALAQUIZ,2018,ABRIL,22.3,30.7,13.9
6556,SAN MIGUEL DE EL FAIQUE,2018,ABRIL,28,33.8,22.3
6557,SONDOR,2018,ABRIL,24.1,31.3,16.9
6558,SONDORILLO,2018,ABRIL,25.1,35.1,15
6559,AYABACA,2018,ABRIL,22.7,33.2,12.3
6560,FR?AS,2018,ABRIL,28.3,33.7,22.8
6561,JILIL?,2018,ABRIL,24.5,30.5,18.4
6562,LAGUNAS,2018,ABRIL,16.4,25.1,7.8
6563,MONTERO,2018,ABRIL,23,28.8,17.2
6564,PACAIPAMPA,2018,ABRIL,27.7,35.1,20.4
6565,PAIMAS,2018,ABRIL,19.3,29.7,8.9
6566,SAPILLICA,2018,ABRIL,22.9,31.4,14.3
6567,PAITA,2018,MAYO,21.9,30.9,12.9
6568,AMOTAPE,2018,MAYO,20.5,27.9,13.1
6569,COL?N,2018,MAYO,24.8,32.2,17.4
6570,EL ARENAL,2018,MAYO,28.9,35.1,22.6
6571,LA HUACA,2018,MAYO,27.4,34.9,19.8
6572,TAMARINDO,2018,MAYO,28.7,35.1,22.3
6573,VICHAYAL,2018,MAYO,26.9,33.2,20.6
6574,CHULUCANAS,2018,MAYO,24.7,34.7,14.7
6575,BUENOS AIRES,2018,MAYO,20.3,27.3,13.3
6576,CHALACO,2018,MAYO,23.4,33.3,13.6
6577,LA MATANZA,2018,MAYO,22.8,31.7,14
6578,MORROP?N,2018,MAYO,27.1,34.1,20
6579,SALITRAL,2018,MAYO,20.4,28.7,12.2
6580,SAN JUAN DE BIGOTE,2018,MAYO,24.8,33.6,16
6581,SANTA CATALINA DE MOSSA,2018,MAYO,16.9,25.4,8.5
6582,SANTO DOMINGO,2018,MAYO,24.1,32.9,15.3
6583,YAMANGO,2018,MAYO,24,31.3,16.7
6584,HUANCABAMBA,2018,MAYO,28.6,36.7,20.4
6585,CANCHAQUE,2018,MAYO,26.1,33,19.2
6586,EL CARMEN DE LA FRONTERA,2018,MAYO,26.6,33.3,19.8
6587,HUARMACA,2018,MAYO,20.1,27.8,12.4
6588,LALAQUIZ,2018,MAYO,23.7,31.7,15.7
6589,SAN MIGUEL DE EL FAIQUE,2018,MAYO,28.5,33.7,23.3
6590,SONDOR,2018,MAYO,26.8,33.7,19.9
6591,SONDORILLO,2018,MAYO,28.2,37.5,18.9
6592,AYABACA,2018,MAYO,25.4,35.9,14.9
6593,FR?AS,2018,MAYO,29.3,34.7,23.9
6594,JILIL?,2018,MAYO,28,33.5,22.5
6595,LAGUNAS,2018,MAYO,17.6,26.3,8.8
6596,MONTERO,2018,MAYO,25.1,30.8,19.3
6597,PACAIPAMPA,2018,MAYO,28.1,34.6,21.6
6598,PAIMAS,2018,MAYO,21.9,31.1,12.7
6599,SAPILLICA,2018,MAYO,25.4,33.5,17.3
6600,PAITA,2018,JUNIO,21.3,28.2,14.3
6601,AMOTAPE,2018,JUNIO,24.3,32.1,16.4
6602,COL?N,2018,JUNIO,26.9,33.1,20.7
6603,EL ARENAL,2018,JUNIO,28.8,34.4,23.2
6604,LA HUACA,2018,JUNIO,29.4,36.1,22.7
6605,TAMARINDO,2018,JUNIO,28.4,33.7,23.1
6606,VICHAYAL,2018,JUNIO,25.8,31.2,20.4
6607,CHULUCANAS,2018,JUNIO,26.7,35.2,18.1
6608,BUENOS AIRES,2018,JUNIO,19.6,25.2,14
6609,CHALACO,2018,JUNIO,24.5,32.8,16.2
6610,LA MATANZA,2018,JUNIO,21.4,28.2,14.5
6611,MORROP?N,2018,JUNIO,26,32,20
6612,SALITRAL,2018,JUNIO,20.7,27.1,14.3
6613,SAN JUAN DE BIGOTE,2018,JUNIO,23.8,30.6,17.1
6614,SANTA CATALINA DE MOSSA,2018,JUNIO,16.7,23.6,9.8
6615,SANTO DOMINGO,2018,JUNIO,22.7,29.4,16
6616,YAMANGO,2018,JUNIO,23.2,29.3,17
6617,HUANCABAMBA,2018,JUNIO,29.3,35.1,23.5
6618,CANCHAQUE,2018,JUNIO,27.8,34.6,20.9
6619,EL CARMEN DE LA FRONTERA,2018,JUNIO,24.1,30.2,18
6620,HUARMACA,2018,JUNIO,20.4,26.8,14
6621,LALAQUIZ,2018,JUNIO,22,28.5,15.5
6622,SAN MIGUEL DE EL FAIQUE,2018,JUNIO,29.2,33.3,25.2
6623,SONDOR,2018,JUNIO,27.4,33.7,21.1
6624,SONDORILLO,2018,JUNIO,29,37,23.7
6625,AYABACA,2018,JUNIO,30,38.6,21.4
6626,FR?AS,2018,JUNIO,29,34.3,23.7
6627,JILIL?,2018,JUNIO,29.3,35,23.7
6628,LAGUNAS,2018,JUNIO,17,23.2,10.8
6629,MONTERO,2018,JUNIO,25.7,30.9,20.4
6630,PACAIPAMPA,2018,JUNIO,28.2,33.9,22.5
6631,PAIMAS,2018,JUNIO,21,27.7,14.3
6632,SAPILLICA,2018,JUNIO,26.4,33.3,19.5
6633,PAITA,2018,JULIO,20.5,27.9,13.1
6634,AMOTAPE,2018,JULIO,28.6,35.6,21.6
6635,COL?N,2018,JULIO,29.9,35.7,24
6636,EL ARENAL,2018,JULIO,29,34.9,23
6637,LA HUACA,2018,JULIO,28.7,35.4,22.1
6638,TAMARINDO,2018,JULIO,29.5,35.4,23.5
6639,VICHAYAL,2018,JULIO,26,32.2,19.9
6640,CHULUCANAS,2018,JULIO,25.6,32.8,18.4
6641,BUENOS AIRES,2018,JULIO,19,25.2,12.8
6642,CHALACO,2018,JULIO,23.6,31.5,15.6
6643,LA MATANZA,2018,JULIO,20.7,27.9,13.5
6644,MORROP?N,2018,JULIO,26.5,33.3,19.7
6645,SALITRAL,2018,JULIO,21,28,14
6646,SAN JUAN DE BIGOTE,2018,JULIO,23.3,30.5,16.2
6647,SANTA CATALINA DE MOSSA,2018,JULIO,16.2,23.7,8.8
6648,SANTO DOMINGO,2018,JULIO,22.2,29.4,15
6649,YAMANGO,2018,JULIO,23.1,30.5,15.7
6650,HUANCABAMBA,2018,JULIO,29,34.8,23.1
6651,CANCHAQUE,2018,JULIO,28.1,35.9,20.3
6652,EL CARMEN DE LA FRONTERA,2018,JULIO,24.5,31,18
6653,HUARMACA,2018,JULIO,19.5,27.1,11.9
6654,LALAQUIZ,2018,JULIO,22,29.2,14.9
6655,SAN MIGUEL DE EL FAIQUE,2018,JULIO,29.9,34.5,25.2
6656,SONDOR,2018,JULIO,27.4,34.3,20.6
6657,SONDORILLO,2018,JULIO,30.9,37.4,24.4
6658,AYABACA,2018,JULIO,30.8,38.1,23.5
6659,FR?AS,2018,JULIO,29.4,35.2,23.6
6660,JILIL?,2018,JULIO,30,36.4,23.7
6661,LAGUNAS,2018,JULIO,16.6,24.9,8.3
6662,MONTERO,2018,JULIO,25.3,30.9,19.6
6663,PACAIPAMPA,2018,JULIO,28.8,35.1,22.5
6664,PAIMAS,2018,JULIO,20.5,27.7,13.3
6665,SAPILLICA,2018,JULIO,26.5,33.3,19.7
6666,PAITA,2018,AGOSTO,20.4,27.4,13.5
6667,AMOTAPE,2018,AGOSTO,29.6,36.2,22.9
6668,COL?N,2018,AGOSTO,29.9,35.2,24.7
6669,EL ARENAL,2018,AGOSTO,28.4,34.1,22.6
6670,LA HUACA,2018,AGOSTO,28.7,35.3,22
6671,TAMARINDO,2018,AGOSTO,28.4,34.2,22.6
6672,VICHAYAL,2018,AGOSTO,25.7,31.3,20.1
6673,CHULUCANAS,2018,AGOSTO,24.7,31.8,17.6
6674,BUENOS AIRES,2018,AGOSTO,18.2,23.8,12.5
6675,CHALACO,2018,AGOSTO,23.3,31.2,15.4
6676,LA MATANZA,2018,AGOSTO,20.4,27.2,13.5
6677,MORROP?N,2018,AGOSTO,25.2,31.1,19.2
6678,SALITRAL,2018,AGOSTO,20.7,27.1,14.3
6679,SAN JUAN DE BIGOTE,2018,AGOSTO,22.8,29.4,16.1
6680,SANTA CATALINA DE MOSSA,2018,AGOSTO,15.8,22.3,9.4
6681,SANTO DOMINGO,2018,AGOSTO,21.9,28.8,15.1
6682,YAMANGO,2018,AGOSTO,21.9,28,15.8
6683,HUANCABAMBA,2018,AGOSTO,28.4,34.1,22.6
6684,CANCHAQUE,2018,AGOSTO,28.6,36.3,20.9
6685,EL CARMEN DE LA FRONTERA,2018,AGOSTO,24.7,30.8,18.5
6686,HUARMACA,2018,AGOSTO,19,25.7,12.4
6687,LALAQUIZ,2018,AGOSTO,22,28.4,15.5
6688,SAN MIGUEL DE EL FAIQUE,2018,AGOSTO,29.6,34.4,24.9
6689,SONDOR,2018,AGOSTO,27,33.5,20.6
6690,SONDORILLO,2018,AGOSTO,29.7,35.7,23.7
6691,AYABACA,2018,AGOSTO,29.4,35.9,22.9
6692,FR?AS,2018,AGOSTO,28.5,33.8,23.1
6693,JILIL?,2018,AGOSTO,30.1,36.3,23.9
6694,LAGUNAS,2018,AGOSTO,16.6,23.5,9.6
6695,MONTERO,2018,AGOSTO,24.5,29.8,19.2
6696,PACAIPAMPA,2018,AGOSTO,28.3,34.4,22.2
6697,PAIMAS,2018,AGOSTO,19.9,26.8,12.9
6698,SAPILLICA,2018,AGOSTO,26.1,32.5,19.6
6699,PAITA,2018,SEPTIEMBRE,19.9,25.9,13.9
6700,AMOTAPE,2018,SEPTIEMBRE,27.2,34.7,19.8
6701,COL?N,2018,SEPTIEMBRE,29.3,34.6,24
6702,EL ARENAL,2018,SEPTIEMBRE,28.4,33.8,23
6703,LA HUACA,2018,SEPTIEMBRE,24.7,29.6,19.8
6704,TAMARINDO,2018,SEPTIEMBRE,28.4,34.1,22.6
6705,VICHAYAL,2018,SEPTIEMBRE,25.8,31.2,20.3
6706,CHULUCANAS,2018,SEPTIEMBRE,22.6,29.6,15.6
6707,BUENOS AIRES,2018,SEPTIEMBRE,18.7,24.4,13.1
6708,CHALACO,2018,SEPTIEMBRE,21,27.7,14.2
6709,LA MATANZA,2018,SEPTIEMBRE,20.2,26.7,13.7
6710,MORROP?N,2018,SEPTIEMBRE,25.4,31.4,19.3
6711,SALITRAL,2018,SEPTIEMBRE,20.9,27.2,14.6
6712,SAN JUAN DE BIGOTE,2018,SEPTIEMBRE,22.6,28.8,16.4
6713,SANTA CATALINA DE MOSSA,2018,SEPTIEMBRE,16.2,22.7,9.8
6714,SANTO DOMINGO,2018,SEPTIEMBRE,21.9,28.6,15.1
6715,YAMANGO,2018,SEPTIEMBRE,21.8,27.9,15.7
6716,HUANCABAMBA,2018,SEPTIEMBRE,28.2,33.6,22.8
6717,CANCHAQUE,2018,SEPTIEMBRE,25.9,31.3,20.5
6718,EL CARMEN DE LA FRONTERA,2018,SEPTIEMBRE,24.8,30.9,18.7
6719,HUARMACA,2018,SEPTIEMBRE,19.6,26.3,12.9
6720,LALAQUIZ,2018,SEPTIEMBRE,21.6,27.8,15.5
6721,SAN MIGUEL DE EL FAIQUE,2018,SEPTIEMBRE,29,33.8,24.3
6722,SONDOR,2018,SEPTIEMBRE,26.5,32.2,20.7
6723,SONDORILLO,2018,SEPTIEMBRE,29,34.6,23.5
6724,AYABACA,2018,SEPTIEMBRE,29,35.9,22.1
6725,FR?AS,2018,SEPTIEMBRE,28.6,33.6,23.6
6726,JILIL?,2018,SEPTIEMBRE,28.6,33.8,23.3
6727,LAGUNAS,2018,SEPTIEMBRE,17.1,24.2,9.9
6728,MONTERO,2018,SEPTIEMBRE,25,30.3,19.7
6729,PACAIPAMPA,2018,SEPTIEMBRE,28.2,33.8,22.5
6730,PAIMAS,2018,SEPTIEMBRE,19.3,25.2,13.4
6731,SAPILLICA,2018,SEPTIEMBRE,25,31.1,18.9
6732,PAITA,2018,OCTUBRE,18.5,25.1,12
6733,AMOTAPE,2018,OCTUBRE,21.6,28.2,15
6734,COL?N,2018,OCTUBRE,25.7,31.3,20
6735,EL ARENAL,2018,OCTUBRE,27.4,32.5,22.4
6736,LA HUACA,2018,OCTUBRE,21.5,26.9,16
6737,TAMARINDO,2018,OCTUBRE,27.8,33.4,22.3
6738,VICHAYAL,2018,OCTUBRE,25.3,30.5,20.1
6739,CHULUCANAS,2018,OCTUBRE,18.7,26,11.5
6740,BUENOS AIRES,2018,OCTUBRE,18,23.4,12.7
6741,CHALACO,2018,OCTUBRE,18.7,26.3,11.1
6742,LA MATANZA,2018,OCTUBRE,19.7,26.3,13.1
6743,MORROP?N,2018,OCTUBRE,25,31,19.1
6744,SALITRAL,2018,OCTUBRE,19.8,26,13.7
6745,SAN JUAN DE BIGOTE,2018,OCTUBRE,21.6,28.1,15.1
6746,SANTA CATALINA DE MOSSA,2018,OCTUBRE,15.5,21.9,9.1
6747,SANTO DOMINGO,2018,OCTUBRE,21.3,28.3,14.4
6748,YAMANGO,2018,OCTUBRE,21.8,28,15.6
6749,HUANCABAMBA,2018,OCTUBRE,27.5,33,21.9
6750,CANCHAQUE,2018,OCTUBRE,22.1,27.5,16.7
6751,EL CARMEN DE LA FRONTERA,2018,OCTUBRE,24.6,30.2,19
6752,HUARMACA,2018,OCTUBRE,18.7,25.2,12.1
6753,LALAQUIZ,2018,OCTUBRE,20.3,25.9,14.7
6754,SAN MIGUEL DE EL FAIQUE,2018,OCTUBRE,28.2,33,23.5
6755,SONDOR,2018,OCTUBRE,23.9,29.2,18.7
6756,SONDORILLO,2018,OCTUBRE,27.8,33.9,21.7
6757,AYABACA,2018,OCTUBRE,23.3,30.3,16.4
6758,FR?AS,2018,OCTUBRE,27.9,32.5,23.3
6759,JILIL?,2018,OCTUBRE,24.9,29.7,20
6760,LAGUNAS,2018,OCTUBRE,16.5,23,9.9
6761,MONTERO,2018,OCTUBRE,23.4,28.1,18.6
6762,PACAIPAMPA,2018,OCTUBRE,27.3,32.8,21.9
6763,PAIMAS,2018,OCTUBRE,17.8,24.6,11
6764,SAPILLICA,2018,OCTUBRE,22.5,28.7,16.4
6765,PAITA,2018,NOVIEMBRE,14.7,23.1,6.2
6766,AMOTAPE,2018,NOVIEMBRE,17.1,24.3,10
6767,COL?N,2018,NOVIEMBRE,22.1,28.5,15.7
6768,EL ARENAL,2018,NOVIEMBRE,26,31.4,20.7
6769,LA HUACA,2018,NOVIEMBRE,15.5,22.4,8.6
6770,TAMARINDO,2018,NOVIEMBRE,26.5,32.8,20.2
6771,VICHAYAL,2018,NOVIEMBRE,24.7,30.4,19
6772,CHULUCANAS,2018,NOVIEMBRE,13.3,22.6,4
6773,BUENOS AIRES,2018,NOVIEMBRE,16,22.5,9.6
6774,CHALACO,2018,NOVIEMBRE,14,23.7,4.3
6775,LA MATANZA,2018,NOVIEMBRE,16.4,24.5,8.3
6776,MORROP?N,2018,NOVIEMBRE,24.2,30.9,17.5
6777,SALITRAL,2018,NOVIEMBRE,17.1,24.1,10
6778,SAN JUAN DE BIGOTE,2018,NOVIEMBRE,18.6,26.5,10.6
6779,SANTA CATALINA DE MOSSA,2018,NOVIEMBRE,13.5,21,5.9
6780,SANTO DOMINGO,2018,NOVIEMBRE,18.6,26.9,10.4
6781,YAMANGO,2018,NOVIEMBRE,20.6,27.5,13.7
6782,HUANCABAMBA,2018,NOVIEMBRE,24.9,32.2,17.5
6783,CANCHAQUE,2018,NOVIEMBRE,16.3,23,9.6
6784,EL CARMEN DE LA FRONTERA,2018,NOVIEMBRE,23.2,29.4,17
6785,HUARMACA,2018,NOVIEMBRE,16.8,24,9.6
6786,LALAQUIZ,2018,NOVIEMBRE,17.6,24.7,10.4
6787,SAN MIGUEL DE EL FAIQUE,2018,NOVIEMBRE,26.9,31.9,21.8
6788,SONDOR,2018,NOVIEMBRE,19.9,26.2,13.6
6789,SONDORILLO,2018,NOVIEMBRE,23.6,31.9,15.4
6790,AYABACA,2018,NOVIEMBRE,17.8,26.8,8.7
6791,FR?AS,2018,NOVIEMBRE,26.2,30.6,21.7
6792,JILIL?,2018,NOVIEMBRE,19.4,25.2,13.7
6793,LAGUNAS,2018,NOVIEMBRE,14.4,22.2,6.5
6794,MONTERO,2018,NOVIEMBRE,21.1,26,16.1
6795,PACAIPAMPA,2018,NOVIEMBRE,25.4,31.1,19.8
6796,PAIMAS,2018,NOVIEMBRE,14.3,23,5.5
6797,SAPILLICA,2018,NOVIEMBRE,18.7,26.1,11.3
6798,PAITA,2018,DICIEMBRE,12.7,21.7,3.8
6799,AMOTAPE,2018,DICIEMBRE,13.8,20,7.5
6800,COL?N,2018,DICIEMBRE,19.2,25.3,13
6801,EL ARENAL,2018,DICIEMBRE,24.4,29.9,18.9
6802,LA HUACA,2018,DICIEMBRE,13.6,20.8,6.4
6803,TAMARINDO,2018,DICIEMBRE,25.6,32.7,18.5
6804,VICHAYAL,2018,DICIEMBRE,22.4,28.9,16
6805,CHULUCANAS,2018,DICIEMBRE,10.8,19.2,2.4
6806,BUENOS AIRES,2018,DICIEMBRE,14.9,22.3,7.5
6807,CHALACO,2018,DICIEMBRE,11.8,21.6,2.1
6808,LA MATANZA,2018,DICIEMBRE,14.5,23.5,5.5
6809,MORROP?N,2018,DICIEMBRE,23.4,30.9,15.8
6810,SALITRAL,2018,DICIEMBRE,15.3,23.4,7.2
6811,SAN JUAN DE BIGOTE,2018,DICIEMBRE,16.6,25.5,7.7
6812,SANTA CATALINA DE MOSSA,2018,DICIEMBRE,12.9,22,3.9
6813,SANTO DOMINGO,2018,DICIEMBRE,17,26.2,7.8
6814,YAMANGO,2018,DICIEMBRE,19.1,27.2,10.9
6815,HUANCABAMBA,2018,DICIEMBRE,22,29.9,14
6816,CANCHAQUE,2018,DICIEMBRE,14.8,22.4,7.2
6817,EL CARMEN DE LA FRONTERA,2018,DICIEMBRE,21.3,27.8,14.9
6818,HUARMACA,2018,DICIEMBRE,15.3,23.2,7.5
6819,LALAQUIZ,2018,DICIEMBRE,15.7,22.8,8.6
6820,SAN MIGUEL DE EL FAIQUE,2018,DICIEMBRE,25,30,19.9
6821,SONDOR,2018,DICIEMBRE,18.1,25.2,11
6822,SONDORILLO,2018,DICIEMBRE,20.4,28.7,12.1
6823,AYABACA,2018,DICIEMBRE,14.6,22.7,6.4
6824,FR?AS,2018,DICIEMBRE,24.3,29,19.6
6825,JILIL?,2018,DICIEMBRE,17.9,24.6,11.2
6826,LAGUNAS,2018,DICIEMBRE,12.7,21.5,3.8
6827,MONTERO,2018,DICIEMBRE,19.3,25,13.5
6828,PACAIPAMPA,2018,DICIEMBRE,23.7,29.7,17.7
6829,PAIMAS,2018,DICIEMBRE,12,20.9,3.1
6830,SAPILLICA,2018,DICIEMBRE,16.5,24.1,9
6831,PAITA,2018,ANUAL,18.19166667,26.46666667,9.916666667
6832,AMOTAPE,2018,ANUAL,20.95833333,28.125,13.8
6833,COL?N,2018,ANUAL,24.25,30.64166667,17.81666667
6834,EL ARENAL,2018,ANUAL,27.14166667,33.06666667,21.225
6835,LA HUACA,2018,ANUAL,21.825,28.65,15
6836,TAMARINDO,2018,ANUAL,27.19166667,33.625,20.74166667
6837,VICHAYAL,2018,ANUAL,25.14166667,31.3,18.99166667
6838,CHULUCANAS,2018,ANUAL,19.19166667,27.70833333,10.65833333
6839,BUENOS AIRES,2018,ANUAL,17.8,24.29166667,11.325
6840,CHALACO,2018,ANUAL,18.95833333,27.95,9.95
6841,LA MATANZA,2018,ANUAL,19.08333333,27.20833333,10.93333333
6842,MORROP?N,2018,ANUAL,25.19166667,32.10833333,18.25833333
6843,SALITRAL,2018,ANUAL,18.66666667,26.15,11.19166667
6844,SAN JUAN DE BIGOTE,2018,ANUAL,21.15833333,29.275,13.01666667
6845,SANTA CATALINA DE MOSSA,2018,ANUAL,14.95833333,22.95,7
6846,SANTO DOMINGO,2018,ANUAL,20.84166667,29.09166667,12.60833333
6847,YAMANGO,2018,ANUAL,22.13333333,29.58333333,14.675
6848,HUANCABAMBA,2018,ANUAL,26.19166667,33.46666667,18.85
6849,CANCHAQUE,2018,ANUAL,22,29.01666667,14.98333333
6850,EL CARMEN DE LA FRONTERA,2018,ANUAL,23.90833333,30.39166667,17.43333333
6851,HUARMACA,2018,ANUAL,18.15833333,25.59166667,10.73333333
6852,LALAQUIZ,2018,ANUAL,20.01666667,27.28333333,12.75
6853,SAN MIGUEL DE EL FAIQUE,2018,ANUAL,27.54166667,32.54166667,22.55
6854,SONDOR,2018,ANUAL,23.51666667,30.10833333,16.94166667
6855,SONDORILLO,2018,ANUAL,25.83333333,33.88333333,18.03333333
6856,AYABACA,2018,ANUAL,22.94166667,31.43333333,14.44166667
6857,FR?AS,2018,ANUAL,27.24166667,32.325,22.13333333
6858,JILIL?,2018,ANUAL,24.475,30.41666667,18.54166667
6859,LAGUNAS,2018,ANUAL,15.56666667,23.74166667,7.325
6860,MONTERO,2018,ANUAL,22.78333333,28.225,17.28333333
6861,PACAIPAMPA,2018,ANUAL,26.6,32.80833333,20.4
6862,PAIMAS,2018,ANUAL,17.7,25.98333333,9.383333333
6863,SAPILLICA,2018,ANUAL,22.20833333,29.55833333,14.85
6864,PAITA,2019,ENERO,14,23.1,4.8
6865,AMOTAPE,2019,ENERO,14.3,20.4,8
6866,COL?N,2019,ENERO,18.7,25.2,12.1
6867,EL ARENAL,2019,ENERO,23.3,29.4,17.2
6868,LA HUACA,2019,ENERO,13.5,20.6,6.4
6869,TAMARINDO,2019,ENERO,25.9,33.2,18.6
6870,VICHAYAL,2019,ENERO,23,29.6,16.4
6871,CHULUCANAS,2019,ENERO,11,20.3,1.8
6872,BUENOS AIRES,2019,ENERO,15.4,22.7,8.1
6873,CHALACO,2019,ENERO,12.6,22.6,2.6
6874,LA MATANZA,2019,ENERO,15.5,24.6,6.4
6875,MORROP?N,2019,ENERO,23.3,30.9,15.9
6876,SALITRAL,2019,ENERO,15.4,23.4,7.5
6877,SAN JUAN DE BIGOTE,2019,ENERO,17.3,26.7,7.9
6878,SANTA CATALINA DE MOSSA,2019,ENERO,12.3,21.6,3
6879,SANTO DOMINGO,2019,ENERO,17.5,27,8.1
6880,YAMANGO,2019,ENERO,21.4,28.3,13.9
6881,HUANCABAMBA,2019,ENERO,22.9,31.3,14.6
6882,CANCHAQUE,2019,ENERO,14.2,21.5,6.9
6883,EL CARMEN DE LA FRONTERA,2019,ENERO,21.4,28.3,13.9
6884,HUARMACA,2019,ENERO,14.2,23.4,6.9
6885,LALAQUIZ,2019,ENERO,16.6,24.7,8.5
6886,SAN MIGUEL DE EL FAIQUE,2019,ENERO,23.9,29.6,18.3
6887,SONDOR,2019,ENERO,18.4,24.8,11.9
6888,SONDORILLO,2019,ENERO,20.4,29.3,11.6
6889,AYABACA,2019,ENERO,14.6,23.1,6
6890,FR?AS,2019,ENERO,23.5,28.1,18.8
6891,JILIL?,2019,ENERO,17.4,23.4,11.3
6892,LAGUNAS,2019,ENERO,12.3,22.4,2.2
6893,MONTERO,2019,ENERO,18.9,24.1,13.6
6894,PACAIPAMPA,2019,ENERO,22.5,28.8,16.1
6895,PAIMAS,2019,ENERO,13.1,22.3,3.9
6896,SAPILLICA,2019,ENERO,16.6,24.4,8.8
6897,PAITA,2019,FEBRERO,16.9,26.7,7.1
6898,AMOTAPE,2019,FEBRERO,12.2,17.9,6.5
6899,COL?N,2019,FEBRERO,18.4,24.7,12.1
6900,EL ARENAL,2019,FEBRERO,26.6,33.2,20
6901,LA HUACA,2019,FEBRERO,17.1,24.7,9.6
6902,TAMARINDO,2019,FEBRERO,25.5,33,18
6903,VICHAYAL,2019,FEBRERO,24.8,32.3,17.4
6904,CHULUCANAS,2019,FEBRERO,12.8,21.5,4.1
6905,BUENOS AIRES,2019,FEBRERO,18.1,25.6,10.6
6906,CHALACO,2019,FEBRERO,15.6,25.8,5.4
6907,LA MATANZA,2019,FEBRERO,18,27.9,8
6908,MORROP?N,2019,FEBRERO,24.6,32.6,16.7
6909,SALITRAL,2019,FEBRERO,19,27.9,10.2
6910,SAN JUAN DE BIGOTE,2019,FEBRERO,19.6,29.7,9.5
6911,SANTA CATALINA DE MOSSA,2019,FEBRERO,14.6,24.4,4.7
6912,SANTO DOMINGO,2019,FEBRERO,19.9,30.1,9.8
6913,YAMANGO,2019,FEBRERO,21.9,31.3,12.6
6914,HUANCABAMBA,2019,FEBRERO,23.6,32.1,15.2
6915,CANCHAQUE,2019,FEBRERO,18.2,26,10.3
6916,EL CARMEN DE LA FRONTERA,2019,FEBRERO,24.3,31.8,16.8
6917,HUARMACA,2019,FEBRERO,18.1,26.8,9.5
6918,LALAQUIZ,2019,FEBRERO,19.2,28.1,10.3
6919,SAN MIGUEL DE EL FAIQUE,2019,FEBRERO,26.7,31.9,21.5
6920,SONDOR,2019,FEBRERO,21.8,29.4,14.2
6921,SONDORILLO,2019,FEBRERO,20.8,29.5,12
6922,AYABACA,2019,FEBRERO,14.4,22.5,6.2
6923,FR?AS,2019,FEBRERO,26,31.3,20.7
6924,JILIL?,2019,FEBRERO,21,27.6,14.4
6925,LAGUNAS,2019,FEBRERO,14.9,25.1,4.8
6926,MONTERO,2019,FEBRERO,21.9,27.9,15.9
