Distritos,Sembrada_ha,Cosechada_ha,Ano,Mes,Tipo_sequia,perdida_ha,producto
El Carmen de la Frontera,34,34,2018,6,NPS,0,yuca
Frías,387,375,2018,6,NPS,12,yuca
Lagunas,76,55,2018,6,NPS,21,yuca
El Arenal,414,414,2018,7,D0,0,yuca
Tamarindo,24,24,2018,7,D0,0,yuca
Vichayal,55,55,2018,7,D0,0,yuca
Buenos Aires,279,279,2018,7,D0,0,yuca
Salitral,12,12,2018,7,NPS,0,yuca
Santa Catalina de Mossa,221,216,2018,7,NPS,5,yuca
Huancabamba,14405,14404,2018,7,NPS,1,yuca
Canchaque,714,714,2018,7,D0,0,yuca
El Carmen de la Frontera,34,34,2018,7,NPS,0,yuca
Frías,387,375,2018,7,NPS,12,yuca
Lagunas,76,69,2018,7,D0,7,yuca
El Arenal,414,414,2018,8,D0,0,yuca
Tamarindo,24,24,2018,8,D1,0,yuca
Vichayal,55,55,2018,8,D0,0,yuca
Buenos Aires,279,279,2018,8,D1,0,yuca
Salitral,12,12,2018,8,D0,0,yuca
Santa Catalina de Mossa,221,221,2018,8,NPS,0,yuca
Huancabamba,14405,14404,2018,8,D0,1,yuca
Canchaque,714,714,2018,8,D0,0,yuca
El Carmen de la Frontera,34,34,2018,8,D0,0,yuca
Frías,387,375,2018,8,D1,12,yuca
Lagunas,76,73,2018,8,D1,3,yuca
El Arenal,414,414,2018,9,NPS,0,yuca
Tamarindo,24,24,2018,9,D0,0,yuca
Vichayal,55,55,2018,9,D0,0,yuca
Buenos Aires,279,279,2018,9,NPS,0,yuca
Salitral,12,12,2018,9,D0,0,yuca
Santa Catalina de Mossa,221,221,2018,9,NPS,0,yuca
Huancabamba,14405,14404,2018,9,NPS,1,yuca
Canchaque,714,714,2018,9,D0,0,yuca
El Carmen de la Frontera,34,34,2018,9,D0,0,yuca
Frías,387,375,2018,9,NPS,12,yuca
Lagunas,76,76,2018,9,D1,0,yuca
El Arenal,414,414,2018,12,NPS,0,yuca
Tamarindo,24,24,2018,12,D0,0,yuca
Vichayal,55,55,2018,12,NPS,0,yuca
Buenos Aires,279,279,2018,12,NPS,0,yuca
Salitral,12,12,2018,12,NPS,0,yuca
Santa Catalina de Mossa,221,221,2018,12,NPS,0,yuca
Huancabamba,14405,14404,2018,12,NPS,1,yuca
Canchaque,714,714,2018,12,NPS,0,yuca
El Carmen de la Frontera,34,34,2018,12,NPS,0,yuca
Frías,387,375,2018,12,NPS,12,yuca
Lagunas,76,76,2018,12,NPS,0,yuca
Buenos Aires,725,20,2019,2,D0,705,yuca
Buenos Aires,725,725,2019,3,D0,0,yuca
Huancabamba,18304,1040,2019,3,NPS,17264,yuca
Buenos Aires,725,725,2019,4,D0,0,yuca
Santa Catalina de Mossa,123,71,2019,4,D0,52,yuca
Huancabamba,18304,17060,2019,4,D0,1244,yuca
Canchaque,663,563,2019,4,NPS,100,yuca
Frías,2060,2000,2019,4,D0,60,yuca
Tamarindo,22,22,2019,5,D1,0,yuca
Vichayal,41,41,2019,5,NPS,0,yuca
Buenos Aires,725,725,2019,5,D0,0,yuca
Salitral,9,9,2019,5,D0,0,yuca
Santa Catalina de Mossa,123,118,2019,5,D0,5,yuca
Huancabamba,18304,17878,2019,5,NPS,426,yuca
Canchaque,663,663,2019,5,D0,0,yuca
El Carmen de la Frontera,30,30,2019,5,D0,0,yuca
Frías,2060,2060,2019,5,D0,0,yuca
El Arenal,407,211,2019,6,NPS,196,yuca
Tamarindo,22,22,2019,6,D0,0,yuca
Vichayal,41,41,2019,6,NPS,0,yuca
Buenos Aires,725,725,2019,6,D0,0,yuca
Salitral,9,9,2019,6,D0,0,yuca
Santa Catalina de Mossa,123,118,2019,6,D0,5,yuca
Huancabamba,18304,17894,2019,6,NPS,410,yuca
Canchaque,663,663,2019,6,NPS,0,yuca
El Carmen de la Frontera,30,30,2019,6,D0,0,yuca
Frías,2060,2060,2019,6,D0,0,yuca
Lagunas,72,23,2019,6,D0,49,yuca
Amotape,2967,1758,2019,7,D0,1209,yuca
El Arenal,407,407,2019,7,NPS,0,yuca
Tamarindo,22,22,2019,7,D0,0,yuca
Vichayal,41,41,2019,7,D0,0,yuca
Buenos Aires,725,725,2019,7,D1,0,yuca
Salitral,9,9,2019,7,D1,0,yuca
Santa Catalina de Mossa,123,121,2019,7,D1,2,yuca
Huancabamba,18304,17894,2019,7,D0,410,yuca
Canchaque,663,663,2019,7,D0,0,yuca
El Carmen de la Frontera,30,30,2019,7,D0,0,yuca
Frías,2060,2060,2019,7,D0,0,yuca
Lagunas,72,57,2019,7,D1,15,yuca
Amotape,2967,1763,2019,8,D0,1204,yuca
El Arenal,407,407,2019,8,D0,0,yuca
Tamarindo,22,22,2019,8,D1,0,yuca
Vichayal,41,41,2019,8,D0,0,yuca
Buenos Aires,725,725,2019,8,D1,0,yuca
Salitral,9,9,2019,8,D0,0,yuca
Santa Catalina de Mossa,123,123,2019,8,D1,0,yuca
Huancabamba,18304,17894,2019,8,D0,410,yuca
Canchaque,663,663,2019,8,D0,0,yuca
El Carmen de la Frontera,30,30,2019,8,NPS,0,yuca
Frías,2060,2060,2019,8,D0,0,yuca
Lagunas,72,72,2019,8,D2,0,yuca
Amotape,2967,2781,2019,9,NPS,186,yuca
El Arenal,407,407,2019,9,NPS,0,yuca
Tamarindo,22,22,2019,9,D1,0,yuca
Vichayal,41,41,2019,9,D0,0,yuca
Buenos Aires,725,725,2019,9,D2,0,yuca
Salitral,9,9,2019,9,D0,0,yuca
Santa Catalina de Mossa,123,123,2019,9,D1,0,yuca
Huancabamba,18304,17894,2019,9,NPS,410,yuca
Canchaque,663,663,2019,9,D0,0,yuca
El Carmen de la Frontera,30,30,2019,9,NPS,0,yuca
Frías,2060,2060,2019,9,NPS,0,yuca
Lagunas,72,72,2019,9,D3,0,yuca
Amotape,2967,2781,2019,12,NPS,186,yuca
El Arenal,407,407,2019,12,D0,0,yuca
Tamarindo,22,22,2019,12,NPS,0,yuca
Vichayal,41,41,2019,12,NPS,0,yuca
Buenos Aires,725,725,2019,12,NPS,0,yuca
Salitral,9,9,2019,12,NPS,0,yuca
Santa Catalina de Mossa,123,123,2019,12,D1,0,yuca
Huancabamba,18304,17894,2019,12,D0,410,yuca
Canchaque,663,663,2019,12,NPS,0,yuca
El Carmen de la Frontera,30,30,2019,12,NPS,0,yuca
Frías,2060,2060,2019,12,D1,0,yuca
Lagunas,72,72,2019,12,D1,0,yuca
Buenos Aires,731,36,2020,2,NPS,695,yuca
Buenos Aires,750,711,2020,3,NPS,39,yuca
Buenos Aires,750,711,2020,4,D0,39,yuca
Huancabamba,9587,7679,2020,4,D1,1908,yuca
Canchaque,689,562,2020,4,D0,127,yuca
Frías,5860,56,2020,4,D0,5804,yuca
Tamarindo,21,21,2020,5,NPS,0,yuca
Vichayal,58,58,2020,5,NPS,0,yuca
Buenos Aires,750,730,2020,5,D0,20,yuca
Santa Catalina de Mossa,10,9,2020,5,D0,1,yuca
Huancabamba,9587,9009,2020,5,NPS,578,yuca
Canchaque,689,689,2020,5,NPS,0,yuca
El Carmen de la Frontera,27,27,2020,5,NPS,0,yuca
Frías,5860,156,2020,5,D0,5704,yuca
El Arenal,427,313,2020,6,D1,114,yuca
Tamarindo,21,21,2020,6,NPS,0,yuca
Vichayal,58,58,2020,6,D0,0,yuca
Buenos Aires,750,730,2020,6,D1,20,yuca
Santa Catalina de Mossa,10,9,2020,6,D1,1,yuca
Huancabamba,9587,9009,2020,6,NPS,578,yuca
Canchaque,689,689,2020,6,D0,0,yuca
El Carmen de la Frontera,27,27,2020,6,D0,0,yuca
Frías,5860,1592,2020,6,NPS,4268,yuca
Amotape,2466,1793,2020,7,NPS,673,yuca
El Arenal,427,427,2020,7,D0,0,yuca
Tamarindo,21,21,2020,7,NPS,0,yuca
Vichayal,58,58,2020,7,D0,0,yuca
Buenos Aires,750,730,2020,7,D2,20,yuca
Salitral,4,4,2020,7,D0,0,yuca
Santa Catalina de Mossa,10,10,2020,7,D0,0,yuca
Huancabamba,9587,9009,2020,7,NPS,578,yuca
Canchaque,689,689,2020,7,D0,0,yuca
El Carmen de la Frontera,27,27,2020,7,D0,0,yuca
Frías,5860,1602,2020,7,NPS,4258,yuca
Lagunas,72,53,2020,7,NPS,19,yuca
Amotape,2466,1793,2020,8,D0,673,yuca
El Arenal,427,427,2020,8,D0,0,yuca
Tamarindo,21,21,2020,8,NPS,0,yuca
Vichayal,58,58,2020,8,D0,0,yuca
Buenos Aires,750,730,2020,8,D2,20,yuca
Salitral,4,4,2020,8,D0,0,yuca
Santa Catalina de Mossa,10,10,2020,8,D0,0,yuca
Huancabamba,9587,9017,2020,8,NPS,570,yuca
Canchaque,689,689,2020,8,NPS,0,yuca
El Carmen de la Frontera,27,27,2020,8,NPS,0,yuca
Frías,5860,1602,2020,8,NPS,4258,yuca
Lagunas,72,72,2020,8,NPS,0,yuca
Amotape,2466,1888,2020,9,D0,578,yuca
El Arenal,427,427,2020,9,D0,0,yuca
Tamarindo,21,21,2020,9,NPS,0,yuca
Vichayal,58,58,2020,9,D1,0,yuca
Buenos Aires,750,730,2020,9,D1,20,yuca
Salitral,4,4,2020,9,D0,0,yuca
Santa Catalina de Mossa,10,10,2020,9,D1,0,yuca
Huancabamba,9587,9017,2020,9,NPS,570,yuca
Canchaque,689,689,2020,9,NPS,0,yuca
El Carmen de la Frontera,27,27,2020,9,NPS,0,yuca
Frías,5860,1602,2020,9,NPS,4258,yuca
Lagunas,72,72,2020,9,D0,0,yuca
Amotape,2466,1888,2020,12,D0,578,yuca
El Arenal,427,427,2020,12,D1,0,yuca
Tamarindo,21,21,2020,12,NPS,0,yuca
Vichayal,58,58,2020,12,D2,0,yuca
Buenos Aires,750,730,2020,12,D1,20,yuca
Salitral,4,4,2020,12,D1,0,yuca
Santa Catalina de Mossa,10,10,2020,12,D1,0,yuca
Huancabamba,9587,9017,2020,12,D1,570,yuca
Canchaque,689,689,2020,12,NPS,0,yuca
El Carmen de la Frontera,27,27,2020,12,NPS,0,yuca
Frías,5860,1602,2020,12,D1,4258,yuca
Lagunas,72,72,2020,12,D0,0,yuca
San Miguel del Faique,3080,500,2004,9,NPS,2580,yuca
Buenos Aires,1384,195,2004,10,NPS,1189,yuca
Chalaco,16366,1170,2004,10,NPS,15196,yuca
Morropón,2585,155,2004,10,NPS,2430,yuca
El Carmen de la Frontera,3711,627,2004,10,NPS,3084,yuca
San Miguel del Faique,3080,1000,2004,10,NPS,2080,yuca
Jililí,36969,4800,2004,10,NPS,32169,yuca
Buenos Aires,1384,537,2004,11,NPS,847,yuca
Chalaco,16366,15841,2004,11,NPS,525,yuca
Morropón,2585,2585,2004,11,NPS,0,yuca
San Juan de Bigotes,18508,5960,2004,11,NPS,12548,yuca
Santa Catalina de Mossa,1260,26,2004,11,NPS,1234,yuca
Huancabamba,145,145,2004,11,NPS,0,yuca
Canchaque,11763,56,2004,11,D0,11707,yuca
El Carmen de la Frontera,3711,1920,2004,11,NPS,1791,yuca
San Miguel del Faique,3080,2500,2004,11,NPS,580,yuca
Frías,35,35,2004,11,NPS,0,yuca
Jililí,36969,23128,2004,11,NPS,13841,yuca
Pacaipampa,3283,2379,2004,11,NPS,904,yuca
Buenos Aires,1384,1381,2005,1,NPS,3,yuca
Chalaco,16366,16366,2005,1,NPS,0,yuca
Morropón,2585,2585,2005,1,D0,0,yuca
Salitral,5041,3985,2005,1,NPS,1056,yuca
San Juan de Bigotes,18508,18357,2005,1,NPS,151,yuca
Santa Catalina de Mossa,1330,1100,2005,1,NPS,230,yuca
Santo Domingo,559,559,2005,1,NPS,0,yuca
Huancabamba,145,145,2005,1,NPS,0,yuca
Canchaque,11763,9225,2005,1,D0,2538,yuca
El Carmen de la Frontera,3711,2996,2005,1,NPS,715,yuca
Huarmaca,418,340,2005,1,NPS,78,yuca
San Miguel del Faique,3080,3080,2005,1,NPS,0,yuca
Frías,35,35,2005,1,D0,0,yuca
Jililí,36969,36928,2005,1,NPS,41,yuca
Lagunas,610,570,2005,1,D1,40,yuca
Pacaipampa,3283,3228,2005,1,NPS,55,yuca
Buenos Aires,1384,1381,2005,2,NPS,3,yuca
Chalaco,16366,16366,2005,2,NPS,0,yuca
Morropón,2585,2585,2005,2,NPS,0,yuca
Salitral,5041,4225,2005,2,NPS,816,yuca
San Juan de Bigotes,18508,18460,2005,2,NPS,48,yuca
Santa Catalina de Mossa,1330,1214,2005,2,NPS,116,yuca
Santo Domingo,559,559,2005,2,NPS,0,yuca
Huancabamba,145,145,2005,2,NPS,0,yuca
Canchaque,11763,9310,2005,2,D0,2453,yuca
El Carmen de la Frontera,3711,3556,2005,2,NPS,155,yuca
Huarmaca,418,340,2005,2,NPS,78,yuca
San Miguel del Faique,3080,3080,2005,2,NPS,0,yuca
Frías,35,35,2005,2,NPS,0,yuca
Jililí,36969,36928,2005,2,NPS,41,yuca
Lagunas,610,570,2005,2,D1,40,yuca
Pacaipampa,3283,3283,2005,2,NPS,0,yuca
Tamarindo,112,112,2005,3,D1,0,yuca
Buenos Aires,1384,1381,2005,3,NPS,3,yuca
Chalaco,16366,16366,2005,3,NPS,0,yuca
Morropón,2585,2585,2005,3,NPS,0,yuca
Salitral,5041,4780,2005,3,NPS,261,yuca
San Juan de Bigotes,18508,18460,2005,3,NPS,48,yuca
Santa Catalina de Mossa,1330,1296,2005,3,NPS,34,yuca
Santo Domingo,559,559,2005,3,NPS,0,yuca
Huancabamba,145,145,2005,3,NPS,0,yuca
Canchaque,11763,9310,2005,3,NPS,2453,yuca
El Carmen de la Frontera,3711,3556,2005,3,NPS,155,yuca
Huarmaca,418,340,2005,3,NPS,78,yuca
San Miguel del Faique,3080,3080,2005,3,NPS,0,yuca
Frías,35,35,2005,3,NPS,0,yuca
Jililí,36969,36928,2005,3,NPS,41,yuca
Lagunas,610,570,2005,3,D1,40,yuca
Pacaipampa,3283,3283,2005,3,NPS,0,yuca
Jililí,39783,23,2005,9,D0,39760,yuca
Lagunas,570,469,2005,9,NPS,101,yuca
Vichayal,40,40,2005,10,NPS,0,yuca
Buenos Aires,2500,15,2005,10,NPS,2485,yuca
El Carmen de la Frontera,3536,516,2005,10,NPS,3020,yuca
Jililí,39783,23,2005,10,NPS,39760,yuca
Lagunas,570,469,2005,10,NPS,101,yuca
Pacaipampa,6864,24,2005,10,NPS,6840,yuca
Vichayal,40,40,2005,11,NPS,0,yuca
Buenos Aires,2500,1393,2005,11,NPS,1107,yuca
Chalaco,17044,12532,2005,11,NPS,4512,yuca
Morropón,3116,1065,2005,11,NPS,2051,yuca
San Juan de Bigotes,15606,1055,2005,11,D0,14551,yuca
Huancabamba,1327,84,2005,11,NPS,1243,yuca
Canchaque,14469,52,2005,11,NPS,14417,yuca
El Carmen de la Frontera,3536,2040,2005,11,NPS,1496,yuca
San Miguel del Faique,3500,800,2005,11,NPS,2700,yuca
Jililí,39687,21155,2005,11,D0,18532,yuca
Lagunas,570,469,2005,11,NPS,101,yuca
Pacaipampa,6864,3987,2005,11,NPS,2877,yuca
Vichayal,40,40,2006,1,D1,0,yuca
Buenos Aires,2500,1669,2006,1,D0,831,yuca
Chalaco,17044,13107,2006,1,D0,3937,yuca
Morropón,3116,2826,2006,1,D0,290,yuca
Salitral,3273,3027,2006,1,D1,246,yuca
San Juan de Bigotes,15606,14374,2006,1,D0,1232,yuca
Santa Catalina de Mossa,744,249,2006,1,D1,495,yuca
Santo Domingo,516,492,2006,1,D0,24,yuca
Huancabamba,1327,84,2006,1,D0,1243,yuca
Canchaque,14469,8652,2006,1,D0,5817,yuca
El Carmen de la Frontera,3536,3358,2006,1,D0,178,yuca
Huarmaca,468,468,2006,1,D0,0,yuca
San Miguel del Faique,3500,800,2006,1,D0,2700,yuca
Jililí,39687,39687,2006,1,D0,0,yuca
Lagunas,570,519,2006,1,NPS,51,yuca
Pacaipampa,6864,5703,2006,1,D0,1161,yuca
Vichayal,40,40,2006,2,D2,0,yuca
Buenos Aires,2500,1669,2006,2,D1,831,yuca
Chalaco,17044,13107,2006,2,D1,3937,yuca
Morropón,3116,2826,2006,2,D0,290,yuca
Salitral,3273,3273,2006,2,D1,0,yuca
San Juan de Bigotes,15606,15251,2006,2,D1,355,yuca
Santa Catalina de Mossa,854,854,2006,2,D1,0,yuca
Santo Domingo,516,492,2006,2,D1,24,yuca
Huancabamba,1327,84,2006,2,D0,1243,yuca
Canchaque,14469,8652,2006,2,D0,5817,yuca
El Carmen de la Frontera,3536,3358,2006,2,D0,178,yuca
Huarmaca,468,468,2006,2,D1,0,yuca
San Miguel del Faique,3500,800,2006,2,D0,2700,yuca
Jililí,39687,39687,2006,2,D1,0,yuca
Lagunas,570,519,2006,2,NPS,51,yuca
Pacaipampa,6864,5703,2006,2,D1,1161,yuca
Amotape,85,82,2006,7,NPS,3,yuca
Amotape,85,82,2006,8,D0,3,yuca
Pacaipampa,13379,28,2006,8,NPS,13351,yuca
Amotape,85,82,2006,9,D0,3,yuca
Pacaipampa,13889,69,2006,9,NPS,13820,yuca
Amotape,85,82,2006,10,D1,3,yuca
Buenos Aires,3455,605,2006,10,NPS,2850,yuca
Morropón,2266,278,2006,10,NPS,1988,yuca
San Juan de Bigotes,16840,26,2006,10,NPS,16814,yuca
Huancabamba,259,250,2006,10,NPS,9,yuca
Canchaque,14508,30,2006,10,NPS,14478,yuca
El Carmen de la Frontera,3460,941,2006,10,NPS,2519,yuca
Jililí,41832,3733,2006,10,NPS,38099,yuca
Pacaipampa,13889,218,2006,10,NPS,13671,yuca
Amotape,85,82,2006,11,D2,3,yuca
Vichayal,4,4,2006,11,NPS,0,yuca
Buenos Aires,3455,2608,2006,11,NPS,847,yuca
Chalaco,18138,15464,2006,11,NPS,2674,yuca
Morropón,2396,2116,2006,11,D1,280,yuca
Salitral,3573,1590,2006,11,NPS,1983,yuca
San Juan de Bigotes,16844,2984,2006,11,NPS,13860,yuca
Santa Catalina de Mossa,826,86,2006,11,NPS,740,yuca
Huancabamba,259,259,2006,11,NPS,0,yuca
Canchaque,14508,2469,2006,11,NPS,12039,yuca
El Carmen de la Frontera,3460,2486,2006,11,NPS,974,yuca
San Miguel del Faique,2200,1000,2006,11,NPS,1200,yuca
Frías,18,18,2006,11,NPS,0,yuca
Jililí,41832,33970,2006,11,D1,7862,yuca
Pacaipampa,13889,9598,2006,11,NPS,4291,yuca
Amotape,85,85,2007,1,D2,0,yuca
Vichayal,4,4,2007,1,NPS,0,yuca
Buenos Aires,3455,3431,2007,1,NPS,24,yuca
Chalaco,18138,17638,2007,1,NPS,500,yuca
Morropón,2396,2364,2007,1,D1,32,yuca
Salitral,3573,1857,2007,1,NPS,1716,yuca
San Juan de Bigotes,16844,16840,2007,1,NPS,4,yuca
Santa Catalina de Mossa,826,584,2007,1,NPS,242,yuca
Santo Domingo,661,661,2007,1,NPS,0,yuca
Huancabamba,259,259,2007,1,NPS,0,yuca
Canchaque,14508,10817,2007,1,NPS,3691,yuca
El Carmen de la Frontera,3460,3379,2007,1,NPS,81,yuca
Huarmaca,359,92,2007,1,NPS,267,yuca
San Miguel del Faique,2200,2200,2007,1,NPS,0,yuca
Frías,18,18,2007,1,NPS,0,yuca
Jililí,41832,41683,2007,1,NPS,149,yuca
Lagunas,40,40,2007,1,NPS,0,yuca
Pacaipampa,13889,13667,2007,1,NPS,222,yuca
Amotape,85,85,2007,2,D1,0,yuca
Vichayal,4,4,2007,2,NPS,0,yuca
Buenos Aires,3455,3431,2007,2,NPS,24,yuca
Chalaco,18138,17638,2007,2,NPS,500,yuca
Morropón,2396,2364,2007,2,NPS,32,yuca
Salitral,3921,2421,2007,2,NPS,1500,yuca
San Juan de Bigotes,16844,16840,2007,2,NPS,4,yuca
Santa Catalina de Mossa,826,756,2007,2,NPS,70,yuca
Santo Domingo,661,661,2007,2,NPS,0,yuca
Huancabamba,259,259,2007,2,NPS,0,yuca
Canchaque,14508,10817,2007,2,NPS,3691,yuca
El Carmen de la Frontera,3460,3429,2007,2,NPS,31,yuca
Huarmaca,359,92,2007,2,NPS,267,yuca
San Miguel del Faique,2200,2200,2007,2,NPS,0,yuca
Frías,18,18,2007,2,NPS,0,yuca
Jililí,41832,41683,2007,2,D1,149,yuca
Lagunas,600,600,2007,2,NPS,0,yuca
Pacaipampa,13889,13667,2007,2,NPS,222,yuca
Amotape,85,85,2007,3,D1,0,yuca
Tamarindo,84,84,2007,3,D0,0,yuca
Vichayal,4,4,2007,3,NPS,0,yuca
Buenos Aires,3455,3431,2007,3,NPS,24,yuca
Chalaco,18138,17638,2007,3,NPS,500,yuca
Morropón,2396,2364,2007,3,NPS,32,yuca
Salitral,3921,2421,2007,3,D0,1500,yuca
San Juan de Bigotes,16844,16840,2007,3,NPS,4,yuca
Santa Catalina de Mossa,826,826,2007,3,NPS,0,yuca
Santo Domingo,661,661,2007,3,NPS,0,yuca
Huancabamba,259,259,2007,3,NPS,0,yuca
Canchaque,14508,10817,2007,3,NPS,3691,yuca
El Carmen de la Frontera,3460,3429,2007,3,NPS,31,yuca
Huarmaca,359,92,2007,3,NPS,267,yuca
San Miguel del Faique,2200,2200,2007,3,NPS,0,yuca
Frías,18,18,2007,3,NPS,0,yuca
Jililí,41832,41683,2007,3,D0,149,yuca
Lagunas,600,600,2007,3,NPS,0,yuca
Pacaipampa,13889,13667,2007,3,NPS,222,yuca
Vichayal,370,60,2007,10,D1,310,yuca
Morropón,2495,140,2007,10,NPS,2355,yuca
Santa Catalina de Mossa,1086,8,2007,10,NPS,1078,yuca
Huancabamba,200,150,2007,10,NPS,50,yuca
Canchaque,13826,20,2007,10,NPS,13806,yuca
El Carmen de la Frontera,3314,513,2007,10,NPS,2801,yuca
Jililí,44242,3995,2007,10,NPS,40247,yuca
Pacaipampa,33317,7051,2007,10,NPS,26266,yuca
El Arenal,20,20,2007,11,D0,0,yuca
Vichayal,370,370,2007,11,D0,0,yuca
Buenos Aires,7063,6605,2007,11,D0,458,yuca
Chalaco,16108,12579,2007,11,NPS,3529,yuca
Morropón,2495,2249,2007,11,NPS,246,yuca
Salitral,6216,4790,2007,11,D2,1426,yuca
San Juan de Bigotes,11924,687,2007,11,NPS,11237,yuca
Santa Catalina de Mossa,1086,30,2007,11,NPS,1056,yuca
Huancabamba,200,200,2007,11,D0,0,yuca
Canchaque,13826,2861,2007,11,NPS,10965,yuca
El Carmen de la Frontera,3314,2302,2007,11,NPS,1012,yuca
San Miguel del Faique,2400,1900,2007,11,NPS,500,yuca
Frías,20,20,2007,11,D0,0,yuca
Jililí,43978,10064,2007,11,NPS,33914,yuca
Lagunas,560,453,2007,11,NPS,107,yuca
Pacaipampa,33317,28667,2007,11,NPS,4650,yuca
El Arenal,20,20,2008,1,D0,0,yuca
Vichayal,370,370,2008,1,D0,0,yuca
Buenos Aires,7063,6651,2008,1,D1,412,yuca
Chalaco,16108,14514,2008,1,D1,1594,yuca
Morropón,2495,2456,2008,1,NPS,39,yuca
Salitral,6216,4815,2008,1,D2,1401,yuca
San Juan de Bigotes,11924,11924,2008,1,NPS,0,yuca
Santa Catalina de Mossa,1086,905,2008,1,D1,181,yuca
Santo Domingo,372,372,2008,1,NPS,0,yuca
Huancabamba,200,200,2008,1,NPS,0,yuca
Canchaque,13826,12852,2008,1,NPS,974,yuca
El Carmen de la Frontera,3314,3134,2008,1,NPS,180,yuca
Huarmaca,372,372,2008,1,NPS,0,yuca
San Miguel del Faique,2400,1900,2008,1,NPS,500,yuca
Frías,20,20,2008,1,D0,0,yuca
Jililí,75019,42197,2008,1,NPS,32822,yuca
Lagunas,560,553,2008,1,NPS,7,yuca
Pacaipampa,33317,32362,2008,1,NPS,955,yuca
El Arenal,20,20,2008,2,D1,0,yuca
Vichayal,370,370,2008,2,D0,0,yuca
Buenos Aires,7063,6651,2008,2,D1,412,yuca
Chalaco,16108,14514,2008,2,D1,1594,yuca
Morropón,2495,2456,2008,2,NPS,39,yuca
Salitral,6216,5111,2008,2,D2,1105,yuca
San Juan de Bigotes,11924,11924,2008,2,NPS,0,yuca
Santa Catalina de Mossa,1141,991,2008,2,D2,150,yuca
Santo Domingo,372,372,2008,2,D0,0,yuca
Huancabamba,200,200,2008,2,D0,0,yuca
Canchaque,13826,13826,2008,2,NPS,0,yuca
El Carmen de la Frontera,3314,3246,2008,2,NPS,68,yuca
Huarmaca,372,372,2008,2,NPS,0,yuca
San Miguel del Faique,2400,1900,2008,2,NPS,500,yuca
Frías,20,20,2008,2,NPS,0,yuca
Jililí,75019,45012,2008,2,NPS,30007,yuca
Lagunas,560,553,2008,2,NPS,7,yuca
Pacaipampa,33317,32362,2008,2,D1,955,yuca
El Arenal,20,20,2008,3,D1,0,yuca
Tamarindo,84,84,2008,3,NPS,0,yuca
Vichayal,370,370,2008,3,D0,0,yuca
Buenos Aires,7063,6651,2008,3,D1,412,yuca
Chalaco,16108,14514,2008,3,D1,1594,yuca
Morropón,2495,2456,2008,3,NPS,39,yuca
Salitral,6216,5111,2008,3,D1,1105,yuca
San Juan de Bigotes,11924,11924,2008,3,D0,0,yuca
Santa Catalina de Mossa,1141,1141,2008,3,D1,0,yuca
Santo Domingo,372,372,2008,3,D0,0,yuca
Huancabamba,200,200,2008,3,D1,0,yuca
Canchaque,13826,13826,2008,3,D0,0,yuca
El Carmen de la Frontera,3314,3246,2008,3,NPS,68,yuca
Huarmaca,372,372,2008,3,D0,0,yuca
San Miguel del Faique,2400,1900,2008,3,NPS,500,yuca
Frías,20,20,2008,3,NPS,0,yuca
Jililí,75019,75013,2008,3,NPS,6,yuca
Lagunas,560,553,2008,3,NPS,7,yuca
Pacaipampa,33317,32362,2008,3,D1,955,yuca
Pacaipampa,46861,26,2008,8,NPS,46835,yuca
Lagunas,585,130,2008,9,D0,455,yuca
Pacaipampa,46861,41,2008,9,NPS,46820,yuca
Buenos Aires,22246,425,2008,10,NPS,21821,yuca
Morropón,2304,122,2008,10,NPS,2182,yuca
Salitral,3752,1000,2008,10,NPS,2752,yuca
San Juan de Bigotes,12194,100,2008,10,D0,12094,yuca
Santa Catalina de Mossa,920,100,2008,10,D1,820,yuca
El Carmen de la Frontera,3958,1460,2008,10,NPS,2498,yuca
Jililí,45857,11353,2008,10,D1,34504,yuca
Lagunas,585,130,2008,10,NPS,455,yuca
Pacaipampa,46891,7257,2008,10,NPS,39634,yuca
Vichayal,398,112,2008,11,NPS,286,yuca
Buenos Aires,22246,17208,2008,11,NPS,5038,yuca
Chalaco,15176,6862,2008,11,D0,8314,yuca
Morropón,2304,1124,2008,11,NPS,1180,yuca
Salitral,3752,3500,2008,11,D0,252,yuca
San Juan de Bigotes,12409,1497,2008,11,D1,10912,yuca
Santa Catalina de Mossa,920,144,2008,11,D1,776,yuca
Santo Domingo,453,36,2008,11,D0,417,yuca
Huancabamba,210,210,2008,11,NPS,0,yuca
Canchaque,13870,3001,2008,11,NPS,10869,yuca
El Carmen de la Frontera,3958,2808,2008,11,NPS,1150,yuca
San Miguel del Faique,3000,500,2008,11,NPS,2500,yuca
Jililí,45857,38842,2008,11,D1,7015,yuca
Lagunas,585,585,2008,11,NPS,0,yuca
Pacaipampa,46891,34900,2008,11,NPS,11991,yuca
Vichayal,398,398,2009,1,NPS,0,yuca
Buenos Aires,22246,21212,2009,1,NPS,1034,yuca
Chalaco,15176,12112,2009,1,D0,3064,yuca
Morropón,2304,2284,2009,1,NPS,20,yuca
Salitral,3752,3540,2009,1,NPS,212,yuca
San Juan de Bigotes,12569,12569,2009,1,D1,0,yuca
Santa Catalina de Mossa,920,217,2009,1,D1,703,yuca
Santo Domingo,453,403,2009,1,D0,50,yuca
Huancabamba,210,210,2009,1,NPS,0,yuca
Canchaque,13870,13236,2009,1,NPS,634,yuca
